question_id,labels,label_scores,label_sources
837,"[""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata""}"
838,"[""INTEREST_EXPLANATION_WRITING"", ""INTEREST_USER_EXPERIENCE"", ""ORIENTATION_PEOPLE_FOCUSED"", ""TRAIT_COLLABORATIVE"", ""TRAIT_EMPATHY"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION"", ""TRAIT_RESILIENCE""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7, ""INTEREST_USER_EXPERIENCE"": 0.8, ""INTEREST_EXPLANATION_WRITING"": 0.6400000000000001, ""TRAIT_RESILIENCE"": 0.6400000000000001, ""TRAIT_EMPATHY"": 0.6400000000000001, ""ORIENTATION_PEOPLE_FOCUSED"": 0.8}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata"", ""INTEREST_USER_EXPERIENCE"": ""rule"", ""INTEREST_EXPLANATION_WRITING"": ""rule"", ""TRAIT_RESILIENCE"": ""rule"", ""TRAIT_EMPATHY"": ""rule"", ""ORIENTATION_PEOPLE_FOCUSED"": ""rule""}"
839,"[""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata""}"
840,"[""ORIENTATION_RESEARCH_FOCUSED"", ""ORIENTATION_SYSTEM_ORIENTED"", ""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7, ""ORIENTATION_SYSTEM_ORIENTED"": 0.8, ""ORIENTATION_RESEARCH_FOCUSED"": 0.7200000000000001}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata"", ""ORIENTATION_SYSTEM_ORIENTED"": ""rule"", ""ORIENTATION_RESEARCH_FOCUSED"": ""rule""}"
841,"[""TRAIT_COLLABORATIVE"", ""TRAIT_CURIOSITY"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7, ""TRAIT_CURIOSITY"": 0.7200000000000001}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata"", ""TRAIT_CURIOSITY"": ""rule""}"
842,"[""ORIENTATION_RESEARCH_FOCUSED"", ""ORIENTATION_SYSTEM_ORIENTED"", ""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7088888888888889, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7, ""ORIENTATION_SYSTEM_ORIENTED"": 0.8, ""ORIENTATION_RESEARCH_FOCUSED"": 0.7200000000000001}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata"", ""ORIENTATION_SYSTEM_ORIENTED"": ""rule"", ""ORIENTATION_RESEARCH_FOCUSED"": ""rule""}"
843,"[""ORIENTATION_SPEED_FOCUSED"", ""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7, ""ORIENTATION_SPEED_FOCUSED"": 0.6400000000000001}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata"", ""ORIENTATION_SPEED_FOCUSED"": ""rule""}"
844,"[""ORIENTATION_SPEED_FOCUSED"", ""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7, ""ORIENTATION_SPEED_FOCUSED"": 0.6400000000000001}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata"", ""ORIENTATION_SPEED_FOCUSED"": ""rule""}"
845,"[""ORIENTATION_RESEARCH_FOCUSED"", ""ORIENTATION_SYSTEM_ORIENTED"", ""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7, ""ORIENTATION_SYSTEM_ORIENTED"": 0.8, ""ORIENTATION_RESEARCH_FOCUSED"": 0.7200000000000001}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata"", ""ORIENTATION_SYSTEM_ORIENTED"": ""rule"", ""ORIENTATION_RESEARCH_FOCUSED"": ""rule""}"
846,"[""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7088888888888889, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata""}"
847,"[""ORIENTATION_EXCELLENCE_FOCUSED"", ""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7, ""ORIENTATION_EXCELLENCE_FOCUSED"": 0.7200000000000001}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata"", ""ORIENTATION_EXCELLENCE_FOCUSED"": ""rule""}"
848,"[""INTEREST_EXPLANATION_WRITING"", ""INTEREST_USER_EXPERIENCE"", ""ORIENTATION_EXCELLENCE_FOCUSED"", ""ORIENTATION_PEOPLE_FOCUSED"", ""TRAIT_COLLABORATIVE"", ""TRAIT_EMPATHY"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7088888888888889, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7, ""INTEREST_USER_EXPERIENCE"": 0.8, ""INTEREST_EXPLANATION_WRITING"": 0.6400000000000001, ""TRAIT_EMPATHY"": 0.6400000000000001, ""ORIENTATION_PEOPLE_FOCUSED"": 0.8, ""ORIENTATION_EXCELLENCE_FOCUSED"": 0.7200000000000001}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata"", ""INTEREST_USER_EXPERIENCE"": ""rule"", ""INTEREST_EXPLANATION_WRITING"": ""rule"", ""TRAIT_EMPATHY"": ""rule"", ""ORIENTATION_PEOPLE_FOCUSED"": ""rule"", ""ORIENTATION_EXCELLENCE_FOCUSED"": ""rule""}"
849,"[""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata""}"
850,"[""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata""}"
851,"[""ORIENTATION_SPEED_FOCUSED"", ""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7, ""ORIENTATION_SPEED_FOCUSED"": 0.6400000000000001}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata"", ""ORIENTATION_SPEED_FOCUSED"": ""rule""}"
852,"[""INTEREST_RAPID_EXPERIMENTATION"", ""ORIENTATION_RESEARCH_FOCUSED"", ""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7, ""INTEREST_RAPID_EXPERIMENTATION"": 0.7200000000000001, ""ORIENTATION_RESEARCH_FOCUSED"": 0.7200000000000001}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata"", ""INTEREST_RAPID_EXPERIMENTATION"": ""rule"", ""ORIENTATION_RESEARCH_FOCUSED"": ""rule""}"
853,"[""INTEREST_RAPID_EXPERIMENTATION"", ""ORIENTATION_RESEARCH_FOCUSED"", ""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7, ""INTEREST_RAPID_EXPERIMENTATION"": 0.7200000000000001, ""ORIENTATION_RESEARCH_FOCUSED"": 0.7200000000000001}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata"", ""INTEREST_RAPID_EXPERIMENTATION"": ""rule"", ""ORIENTATION_RESEARCH_FOCUSED"": ""rule""}"
854,"[""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata""}"
855,"[""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata""}"
856,"[""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata""}"
857,"[""ORIENTATION_EXCELLENCE_FOCUSED"", ""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION"", ""TRAIT_RESILIENCE""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7, ""TRAIT_RESILIENCE"": 0.6400000000000001, ""ORIENTATION_EXCELLENCE_FOCUSED"": 0.7200000000000001}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata"", ""TRAIT_RESILIENCE"": ""rule"", ""ORIENTATION_EXCELLENCE_FOCUSED"": ""rule""}"
858,"[""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.6733333333333335}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata""}"
859,"[""ORIENTATION_EXCELLENCE_FOCUSED"", ""ORIENTATION_SPEED_FOCUSED"", ""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7, ""ORIENTATION_EXCELLENCE_FOCUSED"": 0.7200000000000001, ""ORIENTATION_SPEED_FOCUSED"": 0.6400000000000001}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata"", ""ORIENTATION_EXCELLENCE_FOCUSED"": ""rule"", ""ORIENTATION_SPEED_FOCUSED"": ""rule""}"
860,"[""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata""}"
861,"[""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.6733333333333335}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata""}"
862,"[""INTEREST_RAPID_EXPERIMENTATION"", ""ORIENTATION_RESEARCH_FOCUSED"", ""TRAIT_COLLABORATIVE"", ""TRAIT_CURIOSITY"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7, ""INTEREST_RAPID_EXPERIMENTATION"": 0.7200000000000001, ""TRAIT_CURIOSITY"": 0.7200000000000001, ""ORIENTATION_RESEARCH_FOCUSED"": 0.7200000000000001}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata"", ""INTEREST_RAPID_EXPERIMENTATION"": ""rule"", ""TRAIT_CURIOSITY"": ""rule"", ""ORIENTATION_RESEARCH_FOCUSED"": ""rule""}"
863,"[""ORIENTATION_RESEARCH_FOCUSED"", ""ORIENTATION_SYSTEM_ORIENTED"", ""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7, ""ORIENTATION_SYSTEM_ORIENTED"": 0.8, ""ORIENTATION_RESEARCH_FOCUSED"": 0.7200000000000001}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata"", ""ORIENTATION_SYSTEM_ORIENTED"": ""rule"", ""ORIENTATION_RESEARCH_FOCUSED"": ""rule""}"
864,"[""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata""}"
865,"[""INTEREST_EXPLANATION_WRITING"", ""INTEREST_USER_EXPERIENCE"", ""ORIENTATION_PEOPLE_FOCUSED"", ""TRAIT_COLLABORATIVE"", ""TRAIT_EMPATHY"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7, ""INTEREST_USER_EXPERIENCE"": 0.8, ""INTEREST_EXPLANATION_WRITING"": 0.6400000000000001, ""TRAIT_EMPATHY"": 0.6400000000000001, ""ORIENTATION_PEOPLE_FOCUSED"": 0.8}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata"", ""INTEREST_USER_EXPERIENCE"": ""rule"", ""INTEREST_EXPLANATION_WRITING"": ""rule"", ""TRAIT_EMPATHY"": ""rule"", ""ORIENTATION_PEOPLE_FOCUSED"": ""rule""}"
866,"[""ORIENTATION_RESEARCH_FOCUSED"", ""ORIENTATION_SYSTEM_ORIENTED"", ""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7, ""ORIENTATION_SYSTEM_ORIENTED"": 0.8, ""ORIENTATION_RESEARCH_FOCUSED"": 0.7200000000000001}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata"", ""ORIENTATION_SYSTEM_ORIENTED"": ""rule"", ""ORIENTATION_RESEARCH_FOCUSED"": ""rule""}"
867,"[""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata""}"
868,"[""INTEREST_RAPID_EXPERIMENTATION"", ""ORIENTATION_RESEARCH_FOCUSED"", ""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7, ""INTEREST_RAPID_EXPERIMENTATION"": 0.7200000000000001, ""ORIENTATION_RESEARCH_FOCUSED"": 0.7200000000000001}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata"", ""INTEREST_RAPID_EXPERIMENTATION"": ""rule"", ""ORIENTATION_RESEARCH_FOCUSED"": ""rule""}"
869,"[""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION"", ""TRAIT_RESILIENCE""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7, ""TRAIT_RESILIENCE"": 0.6400000000000001}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata"", ""TRAIT_RESILIENCE"": ""rule""}"
870,"[""INTEREST_EXPLANATION_WRITING"", ""INTEREST_USER_EXPERIENCE"", ""ORIENTATION_PEOPLE_FOCUSED"", ""TRAIT_COLLABORATIVE"", ""TRAIT_EMPATHY"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7, ""INTEREST_USER_EXPERIENCE"": 0.8, ""INTEREST_EXPLANATION_WRITING"": 0.6400000000000001, ""TRAIT_EMPATHY"": 0.6400000000000001, ""ORIENTATION_PEOPLE_FOCUSED"": 0.8}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata"", ""INTEREST_USER_EXPERIENCE"": ""rule"", ""INTEREST_EXPLANATION_WRITING"": ""rule"", ""TRAIT_EMPATHY"": ""rule"", ""ORIENTATION_PEOPLE_FOCUSED"": ""rule""}"
871,"[""TRAIT_COLLABORATIVE"", ""TRAIT_FLEXIBILITY"", ""TRAIT_INDEPENDENCE"", ""TRAIT_ORGANIZATION""]","{""TRAIT_COLLABORATIVE"": 0.7, ""TRAIT_INDEPENDENCE"": 0.7, ""TRAIT_ORGANIZATION"": 0.6, ""TRAIT_FLEXIBILITY"": 0.7}","{""TRAIT_COLLABORATIVE"": ""metadata"", ""TRAIT_INDEPENDENCE"": ""metadata"", ""TRAIT_ORGANIZATION"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""metadata""}"
