id,category,subcategory,question,answer_type,options,tags,target_field,persona_id,persona_name,temperature,generation_round,split_type,shared_group_id,expert_role,model_answer,model_reasoning,model_score_1_to_5,predicted_fields,field_scores_json,confidence,target_confirmed,model_name,prompt_version,run_id,timestamp_utc,is_synthetic,error
1668,Interests,Activities,What kinds of tasks make you lose track of time (flow)? (2–5 sentences),OpenText,nan,"Interests,Activities,open",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,Developing software applications,"The question relates to activities that bring flow, which is often associated with coding and development tasks.",,"[""Frontend Development"", ""Backend Development"", ""Full Stack Development""]","{""Frontend Development"": 0.24615384615384617, ""Backend Development"": 0.21538461538461537, ""Full Stack Development"": 0.1846153846153846, ""Mobile Development"": 0.06153846153846154, ""Data Analysis"": 0.04615384615384615, ""Data Science"": 0.03076923076923077, ""Machine Learning"": 0.015384615384615385, ""AI Engineering"": 0.00923076923076923, ""Cyber Security"": 0.006153846153846154, ""DevOps"": 0.003076923076923077, ""QA / Software Testing"": 0.12307692307692308, ""Game Development"": 0.024615384615384615, ""UI / UX Design"": 0.015384615384615385, ""Product Management"": 0.00923076923076923, ""Technical Writing"": 0.006153846153846154, ""Software Architecture"": 0.003076923076923077}",0.9,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:07:32Z,1,
171,Skills,Data,"Most of the time, working with data feels energizing to me, especially finding outliers and explaining them. (when I'm tired)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,3,This question relates more to Data Analysis and possibly Data Science.,3,"[""Data Analysis"", ""Data Science"", ""Machine Learning""]","{""Frontend Development"": 0.0031347962382445144, ""Backend Development"": 0.006269592476489029, ""Full Stack Development"": 0.0031347962382445144, ""Mobile Development"": 0.0, ""Data Analysis"": 0.2664576802507837, ""Data Science"": 0.23510971786833856, ""Machine Learning"": 0.20376175548589343, ""AI Engineering"": 0.1724137931034483, ""Cyber Security"": 0.06269592476489029, ""DevOps"": 0.031347962382445145, ""QA / Software Testing"": 0.015673981191222573, ""Game Development"": 0.0, ""UI / UX Design"": 0.0, ""Product Management"": 0.0, ""Technical Writing"": 0.0, ""Software Architecture"": 0.0}",0.8,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:07:35Z,1,
790,Values,Growth,"Typically, i prioritize working with smart teammates when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,2,The question relates to team collaboration and communication.,2,"[""Product Management"", ""Technical Writing"", ""QA / Software Testing""]","{""Frontend Development"": 0.00373134328358209, ""Backend Development"": 0.00373134328358209, ""Full Stack Development"": 0.00373134328358209, ""Mobile Development"": 0.00373134328358209, ""Data Analysis"": 0.00373134328358209, ""Data Science"": 0.00373134328358209, ""Machine Learning"": 0.00373134328358209, ""AI Engineering"": 0.00373134328358209, ""Cyber Security"": 0.00373134328358209, ""DevOps"": 0.00373134328358209, ""QA / Software Testing"": 0.31716417910447764, ""Game Development"": 0.00373134328358209, ""UI / UX Design"": 0.00373134328358209, ""Product Management"": 0.35447761194029853, ""Technical Writing"": 0.27985074626865675, ""Software Architecture"": 0.00373134328358209}",0.8,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:07:38Z,1,
1602,Interests,TechDomains,"If you had to choose one direction to focus on now, what would it be?",SingleChoice,edtech;mobile apps;fintech;IoT;QA/testing;machine learning;Not sure,"Interests,TechDomains,choice",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,None,The question is about tech domain interests and does not involve a rating scale.,,"[""QA / Software Testing"", ""Technical Writing"", ""UI / UX Design""]","{""Frontend Development"": 0.015306122448979591, ""Backend Development"": 0.010204081632653062, ""Full Stack Development"": 0.005102040816326531, ""Mobile Development"": 0.020408163265306124, ""Data Analysis"": 0.005102040816326531, ""Data Science"": 0.005102040816326531, ""Machine Learning"": 0.025510204081632654, ""AI Engineering"": 0.010204081632653062, ""Cyber Security"": 0.005102040816326531, ""DevOps"": 0.010204081632653062, ""QA / Software Testing"": 0.40816326530612246, ""Game Development"": 0.005102040816326531, ""UI / UX Design"": 0.15306122448979592, ""Product Management"": 0.005102040816326531, ""Technical Writing"": 0.30612244897959184, ""Software Architecture"": 0.010204081632653062}",0.95,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:07:41Z,1,
1064,Interests,Industry,I feel curious about applying technology in sports/fitness.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,2,This question relates more to interests in technology and fitness than QA / Software Testing.,2,"[""Technical Writing"", ""Product Management"", ""UI / UX Design""]","{""Frontend Development"": 0.02564102564102564, ""Backend Development"": 0.017094017094017096, ""Full Stack Development"": 0.008547008547008548, ""Mobile Development"": 0.008547008547008548, ""Data Analysis"": 0.008547008547008548, ""Data Science"": 0.008547008547008548, ""Machine Learning"": 0.008547008547008548, ""AI Engineering"": 0.008547008547008548, ""Cyber Security"": 0.008547008547008548, ""DevOps"": 0.008547008547008548, ""QA / Software Testing"": 0.017094017094017096, ""Game Development"": 0.008547008547008548, ""UI / UX Design"": 0.4273504273504274, ""Product Management"": 0.25641025641025644, ""Technical Writing"": 0.17094017094017097, ""Software Architecture"": 0.008547008547008548}",0.7,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:07:44Z,1,
600,Habits,DetailOrientation,"Overall, i pay attention to details and often check my work for mistakes. (when learning)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,4,"The question relates to detail orientation, which is important in QA/SST.",4,"[""QA / Software Testing"", ""Technical Writing"", ""Product Management""]","{""Frontend Development"": 0.0027397260273972603, ""Backend Development"": 0.005479452054794521, ""Full Stack Development"": 0.00821917808219178, ""Mobile Development"": 0.010958904109589041, ""Data Analysis"": 0.013698630136986302, ""Data Science"": 0.01643835616438356, ""Machine Learning"": 0.019178082191780823, ""AI Engineering"": 0.021917808219178082, ""Cyber Security"": 0.024657534246575342, ""DevOps"": 0.027397260273972605, ""QA / Software Testing"": 0.2328767123287671, ""Game Development"": 0.05479452054794521, ""UI / UX Design"": 0.0821917808219178, ""Product Management"": 0.1643835616438356, ""Technical Writing"": 0.20547945205479454, ""Software Architecture"": 0.10958904109589042}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:07:47Z,1,
770,Values,Growth,I prioritize clear structure and processes when choosing a role. (in a team),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,4,"This question relates to how the individual values clarity in roles, which is more about organizational behavior than direct testing activities.",2,"[""Product Management"", ""Technical Writing"", ""QA / Software Testing""]","{""Frontend Development"": 0.012345679012345678, ""Backend Development"": 0.016460905349794237, ""Full Stack Development"": 0.004115226337448559, ""Mobile Development"": 0.008230452674897118, ""Data Analysis"": 0.004115226337448559, ""Data Science"": 0.004115226337448559, ""Machine Learning"": 0.004115226337448559, ""AI Engineering"": 0.004115226337448559, ""Cyber Security"": 0.004115226337448559, ""DevOps"": 0.008230452674897118, ""QA / Software Testing"": 0.34979423868312753, ""Game Development"": 0.004115226337448559, ""UI / UX Design"": 0.012345679012345678, ""Product Management"": 0.28806584362139914, ""Technical Writing"": 0.2674897119341564, ""Software Architecture"": 0.008230452674897118}",0.8,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:07:50Z,1,
1306,Skills,Tooling,How comfortable are you using Python?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,None,This question is about skill comfort level with a programming language.,,"[""Data Science"", ""Machine Learning"", ""Backend Development""]","{""Frontend Development"": 0.0017006802721088437, ""Backend Development"": 0.1445578231292517, ""Full Stack Development"": 0.12244897959183673, ""Mobile Development"": 0.00510204081632653, ""Data Analysis"": 0.15306122448979592, ""Data Science"": 0.14965986394557823, ""Machine Learning"": 0.14625850340136054, ""AI Engineering"": 0.09183673469387756, ""Cyber Security"": 0.02040816326530612, ""DevOps"": 0.05782312925170068, ""QA / Software Testing"": 0.008503401360544218, ""Game Development"": 0.0034013605442176874, ""UI / UX Design"": 0.0017006802721088437, ""Product Management"": 0.01020408163265306, ""Technical Writing"": 0.0017006802721088437, ""Software Architecture"": 0.08163265306122448}",0.95,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:07:53Z,1,
1347,Skills,Tooling,How comfortable are you using scikit-learn?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,None,This question is about a specific skill level in a tool.,,"[""Data Science"", ""Machine Learning"", ""QA / Software Testing""]","{""Frontend Development"": 0.002777777777777778, ""Backend Development"": 0.002777777777777778, ""Full Stack Development"": 0.002777777777777778, ""Mobile Development"": 0.002777777777777778, ""Data Analysis"": 0.20833333333333331, ""Data Science"": 0.27499999999999997, ""Machine Learning"": 0.2361111111111111, ""AI Engineering"": 0.06944444444444445, ""Cyber Security"": 0.002777777777777778, ""DevOps"": 0.002777777777777778, ""QA / Software Testing"": 0.18055555555555555, ""Game Development"": 0.002777777777777778, ""UI / UX Design"": 0.002777777777777778, ""Product Management"": 0.002777777777777778, ""Technical Writing"": 0.002777777777777778, ""Software Architecture"": 0.002777777777777778}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:07:56Z,1,
706,Values,Growth,"In general, i prioritize helping society when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,3,The question relates to personal values and social impact.,3,"[""Product Management"", ""Technical Writing"", ""QA / Software Testing""]","{""Frontend Development"": 0.004115226337448559, ""Backend Development"": 0.004115226337448559, ""Full Stack Development"": 0.008230452674897118, ""Mobile Development"": 0.004115226337448559, ""Data Analysis"": 0.004115226337448559, ""Data Science"": 0.004115226337448559, ""Machine Learning"": 0.004115226337448559, ""AI Engineering"": 0.004115226337448559, ""Cyber Security"": 0.004115226337448559, ""DevOps"": 0.008230452674897118, ""QA / Software Testing"": 0.34979423868312753, ""Game Development"": 0.004115226337448559, ""UI / UX Design"": 0.012345679012345678, ""Product Management"": 0.30864197530864196, ""Technical Writing"": 0.2674897119341564, ""Software Architecture"": 0.008230452674897118}",0.8,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:07:59Z,1,
816,Values,Growth,"Most of the time, i prioritize rapid growth and learning when choosing a role. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,4,The question relates to career values and personal development.,4,"[""Product Management"", ""Technical Writing"", ""QA / Software Testing""]","{""Frontend Development"": 0.008264462809917356, ""Backend Development"": 0.012396694214876033, ""Full Stack Development"": 0.004132231404958678, ""Mobile Development"": 0.004132231404958678, ""Data Analysis"": 0.004132231404958678, ""Data Science"": 0.004132231404958678, ""Machine Learning"": 0.004132231404958678, ""AI Engineering"": 0.004132231404958678, ""Cyber Security"": 0.008264462809917356, ""DevOps"": 0.004132231404958678, ""QA / Software Testing"": 0.3512396694214876, ""Game Development"": 0.004132231404958678, ""UI / UX Design"": 0.01652892561983471, ""Product Management"": 0.2892561983471074, ""Technical Writing"": 0.26859504132231404, ""Software Architecture"": 0.012396694214876033}",0.8,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:08:02Z,1,
1153,Personality,Traits,I see comfort with ambiguity as one of my strengths.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,neutral / only sometimes true,This question is about a personal trait and does not directly relate to QA/Software Testing roles.,3,"[""Product Management"", ""Technical Writing"", ""QA / Software Testing""]","{""Frontend Development"": 0.003663003663003663, ""Backend Development"": 0.003663003663003663, ""Full Stack Development"": 0.007326007326007326, ""Mobile Development"": 0.003663003663003663, ""Data Analysis"": 0.003663003663003663, ""Data Science"": 0.003663003663003663, ""Machine Learning"": 0.003663003663003663, ""AI Engineering"": 0.003663003663003663, ""Cyber Security"": 0.007326007326007326, ""DevOps"": 0.003663003663003663, ""QA / Software Testing"": 0.34798534798534797, ""Game Development"": 0.003663003663003663, ""UI / UX Design"": 0.010989010989010988, ""Product Management"": 0.31135531135531136, ""Technical Writing"": 0.27472527472527475, ""Software Architecture"": 0.007326007326007326}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:08:05Z,1,
