id,category,subcategory,question,answer_type,options,tags
930,WorkStyle,RemoteHybrid,"When it matters, i would be productive in a hybrid environment. (in a team)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
931,WorkStyle,RemoteHybrid,"Most of the time, i would be productive in an environment where you can experiment and fail safely.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
932,WorkStyle,RemoteHybrid,"Most of the time, i would be productive in a research-oriented environment with time for deep work. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
933,WorkStyle,RemoteHybrid,"Typically, i would be productive in a research-oriented environment with time for deep work. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
934,WorkStyle,RemoteHybrid,"Typically, i would be productive in a fast-moving startup environment with changing priorities. (at work) I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
935,WorkStyle,RemoteHybrid,I would be productive in a remote-first environment. This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
936,WorkStyle,RemoteHybrid,"Overall, i would be productive in a fast-moving startup environment with changing priorities. (when things are ambiguous)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
937,WorkStyle,RemoteHybrid,"Most of the time, i would be productive in a hybrid environment. (at work)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
938,WorkStyle,RemoteHybrid,"In general, i would be productive in an environment where you can experiment and fail safely.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
939,WorkStyle,RemoteHybrid,I would be productive in a fast-moving startup environment with changing priorities. (when I'm tired),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
940,WorkStyle,RemoteHybrid,"Overall, i would be productive in an environment where you can experiment and fail safely. (when I'm tired) I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
941,WorkStyle,RemoteHybrid,"In general, i would be productive in an environment where you can experiment and fail safely. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
942,WorkStyle,RemoteHybrid,"Most of the time, i would be productive in a customer-facing environment with frequent communication.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
943,WorkStyle,RemoteHybrid,I would be productive in a research-oriented environment with time for deep work. (when I'm tired) This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
944,WorkStyle,RemoteHybrid,"In general, i would be productive in a hybrid environment. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
945,WorkStyle,RemoteHybrid,I would be productive in a research-oriented environment with time for deep work. (at work) This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
946,WorkStyle,RemoteHybrid,I would be productive in a hybrid environment. (at work),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
947,WorkStyle,RemoteHybrid,I would be productive in a research-oriented environment with time for deep work. (when things are ambiguous),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
948,WorkStyle,RemoteHybrid,I would be productive in an office environment with daily in-person collaboration. This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
949,WorkStyle,RemoteHybrid,I would be productive in an environment with strong mentoring and feedback. (under time pressure),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
950,WorkStyle,RemoteHybrid,I would be productive in an environment where you can experiment and fail safely. (under time pressure),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
951,Interests,Industry,I feel curious about applying technology in government/public sector. (under time pressure),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
952,Interests,Industry,I feel curious about applying technology in travel.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
953,Interests,Industry,"In general, i feel curious about applying technology in retail/e-commerce. (when I'm tired) I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
954,Interests,Industry,"Typically, i feel curious about applying technology in finance. (when things are ambiguous)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
955,Interests,Industry,I feel curious about applying technology in education. I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
956,Interests,Industry,I feel curious about applying technology in gaming.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
957,Interests,Industry,I feel curious about applying technology in education. (under time pressure),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
958,Interests,Industry,"When it matters, i feel curious about applying technology in transportation/logistics. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
959,Interests,Industry,"In general, i feel curious about applying technology in healthcare. (under time pressure)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
960,Interests,Industry,"Most of the time, i feel curious about applying technology in finance.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
961,Interests,Industry,"Typically, i feel curious about applying technology in security.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
962,Interests,Industry,"Typically, i feel curious about applying technology in energy.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
963,Interests,Industry,I feel curious about applying technology in travel. (at work),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
964,Interests,Industry,"Overall, i feel curious about applying technology in education. (when I'm tired) I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
965,Interests,Industry,I feel curious about applying technology in social media.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
966,Interests,Industry,"In general, i feel curious about applying technology in security. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
967,Interests,Industry,I feel curious about applying technology in energy. (at work),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
968,Interests,Industry,"Typically, i feel curious about applying technology in energy. (when I'm tired)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
969,Interests,Industry,I feel curious about applying technology in healthcare. This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
970,Interests,Industry,"Typically, i feel curious about applying technology in gaming. (in a team)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
971,Interests,Industry,"Most of the time, i feel curious about applying technology in social media. (at work)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
972,Interests,Industry,"Most of the time, i feel curious about applying technology in government/public sector. (under time pressure)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
973,Interests,Industry,I feel curious about applying technology in government/public sector. (at work) I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
974,Interests,Industry,I feel curious about applying technology in retail/e-commerce. (at work) This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
975,Interests,Industry,I feel curious about applying technology in finance. I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
976,Interests,Industry,"Most of the time, i feel curious about applying technology in marketing/advertising. (under time pressure)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
977,Interests,Industry,"In general, i feel curious about applying technology in security.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
978,Interests,Industry,"When it matters, i feel curious about applying technology in education.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
979,Interests,Industry,"When it matters, i feel curious about applying technology in marketing/advertising. (under time pressure) This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
980,Interests,Industry,I feel curious about applying technology in education. This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
981,Interests,Industry,I feel curious about applying technology in gaming. I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
982,Interests,Industry,I feel curious about applying technology in security. This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
983,Interests,Industry,"Typically, i feel curious about applying technology in finance. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
984,Interests,Industry,I feel curious about applying technology in retail/e-commerce.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
985,Interests,Industry,I feel curious about applying technology in healthcare.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
986,Interests,Industry,"Overall, i feel curious about applying technology in sports/fitness. (in a team) This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
987,Interests,Industry,I feel curious about applying technology in sports/fitness. (under time pressure),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
988,Interests,Industry,I feel curious about applying technology in government/public sector.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
989,Interests,Industry,I feel curious about applying technology in government/public sector. This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
990,Interests,Industry,I feel curious about applying technology in security. This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
991,Interests,Industry,"In general, i feel curious about applying technology in government/public sector.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
992,Interests,Industry,I feel curious about applying technology in security. (at work),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
993,Interests,Industry,I feel curious about applying technology in gaming. (at work) I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
994,Interests,Industry,I feel curious about applying technology in manufacturing. I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
995,Interests,Industry,"Overall, i feel curious about applying technology in energy. (at work)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
996,Interests,Industry,I feel curious about applying technology in finance. (when learning) This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
997,Interests,Industry,"Typically, i feel curious about applying technology in marketing/advertising. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
998,Interests,Industry,I feel curious about applying technology in education.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
999,Interests,Industry,I feel curious about applying technology in education. (in a team),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
1000,Interests,Industry,I feel curious about applying technology in travel. (under time pressure),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
1001,Interests,Industry,"Overall, i feel curious about applying technology in travel. (in a team) This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
1002,Interests,Industry,I feel curious about applying technology in transportation/logistics. This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
1003,Interests,Industry,"In general, i feel curious about applying technology in finance.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert"
